transaction_id,date,product_id,customer_id,quantity,unit_price,region,sales_rep,payment_method,total_amount,first_name,last_name,email,phone,city,state,signup_date,customer_segment,total_purchases,lifetime_value,product_name,category,subcategory,cost_price,retail_price,stock_quantity,supplier,weight_kg,is_active,profit_margin
TXN000750,2024-08-09,PRD022,CUST0106,7,230.68,North,Jennifer Davis,PayPal,1614.76,Robert,Miller,richard.taylor@email.com,(760) 295-6536,New York,CA,2022-09-20,Standard,29,5732.66,Bedding B,Home & Garden,Bedding,197.95,336.9,328.0,Supplier D,0.83,True,41.24
TXN000584,2024-08-09,PRD024,CUST0089,5,332.34,East,Michael Brown,Credit Card,1661.6999999999998,Lisa,White,elizabeth.lee@email.com,(963) 279-4899,Houston,TX,2023-10-21,Standard,23,9525.42,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000588,2024-08-10,PRD029,CUST0186,5,209.38,North,Jennifer Davis,Debit Card,1046.9,Joseph,Rodriguez,christopher.white@email.com,(491) 228-7333,Los Angeles,IL,2022-08-03,Standard,14,3288.47,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000891,2024-08-10,PRD017,CUST0146,8,235.13,West,Robert Garcia,Cash,1881.04,Patricia,Miller,joseph.taylor@email.com,(944) 268-2425,San Antonio,TX,2022-02-08,Premium,23,2139.2,Decor A,Home & Garden,Decor,322.88,344.02,92.0,Supplier D,3.92,True,6.14
TXN000113,2024-08-10,PRD038,CUST0111,4,143.35,North,David Lee,Cash,573.4,Joseph,Thomas,john.lee@email.com,(539) 410-4112,Chicago,OH,2022-08-20,Basic,47,8499.87,Children's Books B,Books,Children's Books,216.84,38.56,478.0,Supplier D,4.21,False,-462.34
TXN000374,2024-08-10,PRD038,CUST0146,1,71.34,North,Mary Johnson,PayPal,71.34,Patricia,Miller,joseph.taylor@email.com,(944) 268-2425,San Antonio,TX,2022-02-08,Premium,23,2139.2,Children's Books B,Books,Children's Books,216.84,38.56,478.0,Supplier D,4.21,False,-462.34
TXN000384,2024-08-11,PRD050,CUST0035,5,233.06,West,Mary Johnson,Cash,1165.3,Linda,Brown,elizabeth.garcia@email.com,(230) 591-7990,Houston,GA,2023-03-05,Standard,16,3623.98,,,,,,,,,,
TXN000377,2024-08-11,PRD006,CUST0086,5,108.26,South,John Smith,Wire Transfer,541.3000000000001,Nancy,Thomas,thomas.martin@email.com,(386) 816-6213,Dallas,NY,2022-05-14,Basic,17,3783.61,Tablet B,Electronics,Tablet,334.28,486.96,183.0,Supplier D,1.55,True,31.35
TXN000508,2024-08-11,PRD017,CUST0115,4,74.13,South,David Lee,PayPal,296.52,Richard,Wilson,elizabeth.williams@email.com,(250) 602-9043,Philadelphia,TX,2023-02-15,Standard,20,6269.78,Decor A,Home & Garden,Decor,322.88,344.02,92.0,Supplier D,3.92,True,6.14
TXN000765,2024-08-11,PRD003,CUST0051,6,53.67,Central,Mary Johnson,PayPal,322.02,David,Martin,nancy.anderson@email.com,(811) 424-1480,San Antonio,PA,2022-09-01,Standard,38,8029.29,Smartphone A,Electronics,Smartphone,281.12,320.7,154.0,Supplier D,3.34,True,12.34
TXN000594,2024-08-11,PRD015,CUST0158,5,208.03,South,Robert Garcia,Cash,1040.15,Barbara,Brown,robert.garcia@email.com,(612) 347-7581,Chicago,IL,2022-05-09,Premium,29,7720.49,Lighting A,Home & Garden,Lighting,116.01,202.07,435.0,Supplier D,4.02,True,42.59
TXN000739,2024-08-12,PRD041,CUST0132,1,283.31,East,Lisa Martinez,Credit Card,283.31,Barbara,Jackson,daniel.jones@email.com,(754) 623-4727,Los Angeles,OH,2022-11-14,Standard,11,7511.23,Women's Wear A,Clothing,Women's Wear,173.28,310.36,354.0,Supplier B,1.44,True,44.17
TXN000803,2024-08-12,PRD018,CUST0106,3,324.08,West,John Smith,Credit Card,972.24,Robert,Miller,richard.taylor@email.com,(760) 295-6536,New York,CA,2022-09-20,Standard,29,5732.66,Decor B,Home & Garden,Decor,346.4,441.78,372.0,Supplier B,2.47,False,21.59
TXN000154,2024-08-12,PRD030,CUST0129,1,69.08,West,Mary Johnson,Cash,69.08,Linda,Martinez,nancy.thompson@email.com,(431) 475-2009,San Jose,AZ,2022-10-14,Standard,30,5502.39,Sports Accessories B,Sports,Sports Accessories,331.87,411.05,432.0,Supplier D,1.73,False,19.26
TXN000747,2024-08-12,PRD003,CUST0053,8,108.46,East,Mary Johnson,Credit Card,867.68,David,Jackson,daniel.hernandez@email.com,(683) 742-6856,San Antonio,IL,2022-12-30,Basic,33,1187.64,Smartphone A,Electronics,Smartphone,281.12,320.7,154.0,Supplier D,3.34,True,12.34
TXN000282,2024-08-12,PRD010,CUST0123,5,73.15,South,Lisa Martinez,PayPal,365.75,Daniel,Davis,susan.davis@email.com,(700) 876-5341,Philadelphia,CA,2022-05-21,Basic,24,4558.47,Smart Watch B,Electronics,Smart Watch,188.13,488.99,135.0,Supplier D,0.35,True,61.53
TXN000676,2024-08-13,PRD039,CUST0107,1,113.9,East,David Lee,Credit Card,113.9,Daniel,Gonzalez,elizabeth.lee@email.com,(808) 828-8909,Chicago,IL,2023-08-08,Basic,21,7645.53,Men's Wear A,Clothing,Men's Wear,370.5,393.82,466.0,Supplier B,3.49,True,5.92
TXN000867,2024-08-13,PRD024,CUST0009,2,19.4,South,Michael Brown,Cash,38.8,John,Wilson,richard.taylor@email.com,(359) 308-3693,Chicago,CA,2022-08-26,Basic,25,9560.93,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000472,2024-08-13,PRD007,CUST0138,7,293.55,Central,Jennifer Davis,PayPal,2054.85,Christopher,Brown,robert.rodriguez@email.com,(714) 784-9467,Los Angeles,FL,2022-07-04,Basic,1,4328.34,Headphones A,Electronics,Headphones,223.77,456.52,352.0,Supplier D,1.72,True,50.98
TXN000958,2024-08-13,PRD029,CUST0098,1,175.75,North,John Smith,Debit Card,175.75,Nancy,Hernandez,charles.wilson@email.com,(587) 559-9946,Dallas,IL,2022-11-04,Standard,40,9200.16,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000926,2024-08-14,PRD015,CUST0186,4,389.58,North,David Lee,Cash,1558.32,Joseph,Rodriguez,christopher.white@email.com,(491) 228-7333,Los Angeles,IL,2022-08-03,Standard,14,3288.47,Lighting A,Home & Garden,Lighting,116.01,202.07,435.0,Supplier D,4.02,True,42.59
TXN000415,2024-08-14,PRD030,CUST0172,8,402.29,North,Sarah Wilson,Credit Card,3218.32,John,Miller,elizabeth.hernandez@email.com,(257) 727-3604,Phoenix,IL,2023-08-17,Standard,36,3466.04,Sports Accessories B,Sports,Sports Accessories,331.87,411.05,432.0,Supplier D,1.73,False,19.26
TXN000416,2024-08-14,PRD049,CUST0025,2,108.07,West,Robert Garcia,Debit Card,216.14,John,Wilson,charles.thomas@email.com,(263) 999-4641,Houston,NC,2023-11-04,Basic,39,1545.61,,,,,,,,,,
TXN000312,2024-08-14,PRD020,CUST0144,7,295.26,Central,Sarah Wilson,PayPal,2066.82,Patricia,Anderson,charles.lee@email.com,(406) 842-3422,Houston,NY,2023-06-20,Standard,38,4522.59,Kitchen Appliances B,Home & Garden,Kitchen Appliances,14.82,436.14,268.0,Supplier B,4.89,True,96.6
TXN000208,2024-08-14,PRD028,CUST0150,9,91.85,Central,Jennifer Davis,Cash,826.65,Lisa,Davis,jennifer.rodriguez@email.com,(917) 838-9561,San Diego,IL,2023-05-15,Standard,22,2499.3,Athletic Wear B,Sports,Athletic Wear,23.97,281.31,422.0,Supplier A,3.98,True,91.48
TXN000762,2024-08-14,PRD046,CUST0107,6,422.6,Central,David Lee,Credit Card,2535.6000000000004,Daniel,Gonzalez,elizabeth.lee@email.com,(808) 828-8909,Chicago,IL,2023-08-08,Basic,21,7645.53,Shoes B,Clothing,Shoes,272.95,448.53,273.0,Supplier C,4.4,False,39.15
TXN000699,2024-08-14,PRD037,CUST0011,3,307.48,East,Michael Brown,Cash,922.44,Sarah,Davis,daniel.lopez@email.com,(616) 323-9780,San Jose,AZ,2023-01-22,Standard,29,3588.04,Children's Books A,Books,Children's Books,188.38,300.82,258.0,Supplier B,4.82,True,37.38
TXN000797,2024-08-14,PRD012,CUST0009,9,49.65,West,Jennifer Davis,Debit Card,446.85,John,Wilson,richard.taylor@email.com,(359) 308-3693,Chicago,CA,2022-08-26,Basic,25,9560.93,Camera B,Electronics,Camera,47.05,382.73,23.0,Supplier A,4.27,True,87.71
TXN000458,2024-08-14,PRD036,CUST0057,9,343.31,Central,Lisa Martinez,Debit Card,3089.79,Robert,Anderson,linda.gonzalez@email.com,(746) 954-1916,Los Angeles,GA,2022-02-27,Standard,33,350.95,Educational B,Books,Educational,28.14,322.12,344.0,Supplier A,3.88,False,91.26
TXN000894,2024-08-15,PRD014,CUST0012,1,478.11,South,Robert Garcia,Debit Card,478.11,Linda,Gonzalez,joseph.thomas@email.com,(566) 988-4401,Phoenix,GA,2023-03-24,Basic,20,526.69,Furniture B,Home & Garden,Furniture,155.32,181.22,58.0,Supplier D,2.06,False,14.29
TXN000461,2024-08-16,PRD029,CUST0123,3,136.26,North,Michael Brown,Credit Card,408.78,Daniel,Davis,susan.davis@email.com,(700) 876-5341,Philadelphia,CA,2022-05-21,Basic,24,4558.47,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000843,2024-08-16,PRD048,CUST0135,8,158.6,North,John Smith,Cash,1268.8,Karen,Taylor,barbara.taylor@email.com,(903) 686-4860,New York,IL,2022-12-05,Basic,41,9675.98,,,,,,,,,,
TXN000200,2024-08-17,PRD036,CUST0068,8,475.48,South,Michael Brown,Debit Card,3803.84,Elizabeth,Hernandez,barbara.miller@email.com,(220) 739-8831,Houston,NC,2023-01-23,Basic,42,9117.18,Educational B,Books,Educational,28.14,322.12,344.0,Supplier A,3.88,False,91.26
TXN000626,2024-08-17,PRD019,CUST0148,6,205.42,East,Sarah Wilson,Debit Card,1232.52,Linda,Brown,jessica.jackson@email.com,(765) 533-5525,Dallas,AZ,2022-03-31,Basic,15,488.72,Kitchen Appliances A,Home & Garden,Kitchen Appliances,54.05,214.47,23.0,Supplier A,1.38,True,74.8
TXN000020,2024-08-17,PRD024,CUST0054,5,51.9,East,Jennifer Davis,Credit Card,259.5,Susan,Brown,patricia.wilson@email.com,(985) 798-4813,San Jose,OH,2022-07-31,Premium,18,8848.47,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000464,2024-08-18,PRD013,CUST0192,3,366.31,North,Jennifer Davis,Credit Card,1098.93,Elizabeth,Johnson,susan.thomas@email.com,(685) 335-3837,Phoenix,NC,2023-11-24,Basic,2,7220.53,Furniture A,Home & Garden,Furniture,138.18,448.85,489.0,Supplier C,4.4,True,69.21
TXN000698,2024-08-18,PRD033,CUST0155,8,324.57,Central,Jennifer Davis,Debit Card,2596.56,Charles,Lopez,james.davis@email.com,(620) 470-7275,Houston,FL,2023-09-18,Standard,35,7308.35,Non-Fiction A,Books,Non-Fiction,283.82,37.2,84.0,Supplier D,0.79,False,-662.96
TXN000716,2024-08-18,PRD024,CUST0031,1,293.41,Central,Sarah Wilson,Debit Card,293.41,Jessica,Rodriguez,joseph.anderson@email.com,(331) 294-6432,Chicago,IL,2023-08-11,Standard,25,783.47,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000600,2024-08-18,PRD024,CUST0026,9,223.44,East,Robert Garcia,Debit Card,2010.96,Jennifer,Gonzalez,david.thompson@email.com,(333) 402-7563,Dallas,FL,2022-04-27,Standard,34,9386.83,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000156,2024-08-19,PRD039,CUST0012,1,351.18,South,Michael Brown,Cash,351.18,Linda,Gonzalez,joseph.thomas@email.com,(566) 988-4401,Phoenix,GA,2023-03-24,Basic,20,526.69,Men's Wear A,Clothing,Men's Wear,370.5,393.82,466.0,Supplier B,3.49,True,5.92
TXN000226,2024-08-20,PRD024,CUST0113,8,95.21,South,John Smith,Debit Card,761.68,Jessica,Thompson,karen.jones@email.com,(471) 876-5612,San Jose,AZ,2022-03-26,Standard,42,7959.96,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000781,2024-08-20,PRD013,CUST0190,6,304.29,West,Robert Garcia,Credit Card,1825.74,David,Jones,patricia.miller@email.com,(867) 619-9409,New York,TX,2022-01-03,Premium,32,4410.42,Furniture A,Home & Garden,Furniture,138.18,448.85,489.0,Supplier C,4.4,True,69.21
TXN000115,2024-08-20,PRD029,CUST0068,7,186.88,North,Lisa Martinez,Cash,1308.16,Elizabeth,Hernandez,barbara.miller@email.com,(220) 739-8831,Houston,NC,2023-01-23,Basic,42,9117.18,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000723,2024-08-20,PRD002,CUST0181,4,121.06,South,Robert Garcia,Credit Card,484.24,Thomas,Hernandez,lisa.moore@email.com,(897) 231-4963,San Diego,FL,2023-05-17,Standard,15,5399.94,Laptop B,Electronics,Laptop,183.28,74.94,129.0,Supplier D,3.54,True,-144.57
TXN000989,2024-08-20,PRD041,CUST0111,3,74.55,North,Jennifer Davis,Debit Card,223.65,Joseph,Thomas,john.lee@email.com,(539) 410-4112,Chicago,OH,2022-08-20,Basic,47,8499.87,Women's Wear A,Clothing,Women's Wear,173.28,310.36,354.0,Supplier B,1.44,True,44.17
TXN000640,2024-08-20,PRD027,CUST0016,3,464.25,South,David Lee,Credit Card,1392.75,Nancy,Lee,christopher.thompson@email.com,(921) 913-1660,Houston,CA,2023-04-09,Standard,37,1497.87,Athletic Wear A,Sports,Athletic Wear,133.26,490.63,381.0,Supplier A,0.6,False,72.84
TXN000054,2024-08-20,PRD013,CUST0188,6,267.59,West,Sarah Wilson,Cash,1605.54,Daniel,Thompson,james.thompson@email.com,(426) 862-4688,Dallas,FL,2023-08-28,Standard,16,8593.56,Furniture A,Home & Garden,Furniture,138.18,448.85,489.0,Supplier C,4.4,True,69.21
TXN000530,2024-08-20,PRD025,CUST0012,9,435.45,North,Robert Garcia,Credit Card,3919.05,Linda,Gonzalez,joseph.thomas@email.com,(566) 988-4401,Phoenix,GA,2023-03-24,Basic,20,526.69,Outdoor Gear A,Sports,Outdoor Gear,207.7,281.99,193.0,Supplier D,4.1,True,26.34
TXN000454,2024-08-21,PRD033,CUST0164,1,498.2,Central,John Smith,Credit Card,498.2,Thomas,White,william.williams@email.com,(703) 912-2609,San Antonio,GA,2023-03-10,Standard,21,8984.23,Non-Fiction A,Books,Non-Fiction,283.82,37.2,84.0,Supplier D,0.79,False,-662.96
TXN000826,2024-08-21,PRD029,CUST0142,9,61.78,North,Lisa Martinez,PayPal,556.02,David,Moore,thomas.williams@email.com,(397) 329-1699,Philadelphia,CA,2023-02-06,Basic,18,7102.06,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000848,2024-08-21,PRD039,CUST0135,6,498.38,South,Sarah Wilson,Credit Card,2990.28,Karen,Taylor,barbara.taylor@email.com,(903) 686-4860,New York,IL,2022-12-05,Basic,41,9675.98,Men's Wear A,Clothing,Men's Wear,370.5,393.82,466.0,Supplier B,3.49,True,5.92
TXN000931,2024-08-21,PRD032,CUST0014,4,333.55,East,Lisa Martinez,Debit Card,1334.2,Thomas,Garcia,james.williams@email.com,(471) 322-2481,New York,GA,2023-02-03,Standard,22,3982.96,Fiction B,Books,Fiction,10.86,187.24,324.0,Supplier C,2.78,True,94.2
TXN000436,2024-08-21,PRD018,CUST0168,2,325.35,East,Michael Brown,PayPal,650.7,Jessica,Garcia,jennifer.davis@email.com,(819) 861-2462,Los Angeles,NC,2022-07-14,Basic,26,6013.39,Decor B,Home & Garden,Decor,346.4,441.78,372.0,Supplier B,2.47,False,21.59
TXN000870,2024-08-21,PRD005,CUST0098,6,77.18,Central,Sarah Wilson,Credit Card,463.08,Nancy,Hernandez,charles.wilson@email.com,(587) 559-9946,Dallas,IL,2022-11-04,Standard,40,9200.16,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000265,2024-08-22,PRD048,CUST0157,2,140.84,Central,Michael Brown,Debit Card,281.68,Joseph,Anderson,barbara.gonzalez@email.com,(238) 376-5512,Los Angeles,PA,2022-08-04,Standard,21,7339.38,,,,,,,,,,
TXN000269,2024-08-22,PRD027,CUST0072,5,426.79,South,John Smith,Cash,2133.9500000000003,Jessica,Brown,michael.williams@email.com,(351) 800-3320,San Antonio,CA,2023-01-03,Basic,16,3146.02,Athletic Wear A,Sports,Athletic Wear,133.26,490.63,381.0,Supplier A,0.6,False,72.84
TXN000082,2024-08-22,PRD018,CUST0081,3,305.54,West,Michael Brown,Credit Card,916.62,Charles,Jones,karen.martin@email.com,(428) 881-3872,San Diego,OH,2022-09-14,Basic,49,5392.14,Decor B,Home & Garden,Decor,346.4,441.78,372.0,Supplier B,2.47,False,21.59
TXN000038,2024-08-23,PRD045,CUST0117,9,474.74,East,Mary Johnson,Credit Card,4272.66,Thomas,Anderson,robert.moore@email.com,(203) 637-2435,San Jose,CA,2023-11-03,Standard,27,8070.46,Shoes A,Clothing,Shoes,287.04,383.98,287.0,Supplier D,2.96,False,25.25
TXN000919,2024-08-23,PRD046,CUST0139,7,44.92,North,Jennifer Davis,Credit Card,314.44,Nancy,Rodriguez,lisa.brown@email.com,(785) 893-3415,Houston,OH,2023-06-11,Standard,31,4803.49,Shoes B,Clothing,Shoes,272.95,448.53,273.0,Supplier C,4.4,False,39.15
TXN000351,2024-08-23,PRD021,CUST0166,5,448.11,South,Robert Garcia,Cash,2240.55,Barbara,Lee,patricia.taylor@email.com,(961) 653-6257,Houston,AZ,2022-07-18,Basic,44,3345.64,Bedding A,Home & Garden,Bedding,212.45,348.8,316.0,Supplier A,2.22,True,39.09
TXN000586,2024-08-23,PRD047,CUST0071,6,33.62,South,Michael Brown,Credit Card,201.72,Christopher,Martinez,nancy.anderson@email.com,(531) 260-1359,San Antonio,PA,2023-05-19,Premium,6,1320.15,,,,,,,,,,
TXN000790,2024-08-24,PRD024,CUST0140,7,410.55,East,Sarah Wilson,PayPal,2873.85,Christopher,Moore,james.hernandez@email.com,(323) 975-8357,New York,PA,2022-12-15,Standard,30,8989.76,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000205,2024-08-24,PRD023,CUST0059,7,472.92,North,Jennifer Davis,Credit Card,3310.44,David,Garcia,patricia.hernandez@email.com,(563) 377-3885,Philadelphia,TX,2023-06-30,Standard,24,3229.4,Fitness Equipment A,Sports,Fitness Equipment,14.54,468.17,258.0,Supplier D,4.27,True,96.89
TXN000065,2024-08-24,PRD022,CUST0120,2,111.15,West,Sarah Wilson,Credit Card,222.3,Sarah,Williams,christopher.thompson@email.com,(411) 374-5781,Dallas,GA,2023-03-27,Basic,1,607.51,Bedding B,Home & Garden,Bedding,197.95,336.9,328.0,Supplier D,0.83,True,41.24
TXN000815,2024-08-24,PRD006,CUST0016,6,190.09,South,Sarah Wilson,Credit Card,1140.54,Nancy,Lee,christopher.thompson@email.com,(921) 913-1660,Houston,CA,2023-04-09,Standard,37,1497.87,Tablet B,Electronics,Tablet,334.28,486.96,183.0,Supplier D,1.55,True,31.35
TXN000917,2024-08-24,PRD020,CUST0100,1,361.0,North,Lisa Martinez,Credit Card,361.0,Robert,Martin,nancy.garcia@email.com,(791) 866-4695,Dallas,NC,2023-07-31,Standard,22,3487.11,Kitchen Appliances B,Home & Garden,Kitchen Appliances,14.82,436.14,268.0,Supplier B,4.89,True,96.6
TXN000523,2024-08-24,PRD026,CUST0102,6,27.97,East,Jennifer Davis,Cash,167.82,Elizabeth,Lopez,james.jackson@email.com,(234) 501-1328,Chicago,TX,2023-06-10,Standard,4,4504.04,Outdoor Gear B,Sports,Outdoor Gear,189.05,403.61,229.0,Supplier A,4.3,False,53.16
TXN000450,2024-08-25,PRD042,CUST0198,4,254.12,West,Mary Johnson,Cash,1016.48,Christopher,Davis,barbara.anderson@email.com,(677) 509-9530,San Antonio,NY,2023-11-13,Basic,22,1300.9,Women's Wear B,Clothing,Women's Wear,388.49,234.63,68.0,Supplier B,2.12,True,-65.58
TXN000456,2024-08-25,PRD030,CUST0095,9,328.66,Central,Robert Garcia,Cash,2957.94,Daniel,Martinez,thomas.smith@email.com,(937) 201-1788,San Antonio,CA,2022-12-07,Standard,18,4703.86,Sports Accessories B,Sports,Sports Accessories,331.87,411.05,432.0,Supplier D,1.73,False,19.26
TXN000602,2024-08-25,PRD037,CUST0009,3,68.9,East,John Smith,Credit Card,206.7,John,Wilson,richard.taylor@email.com,(359) 308-3693,Chicago,CA,2022-08-26,Basic,25,9560.93,Children's Books A,Books,Children's Books,188.38,300.82,258.0,Supplier B,4.82,True,37.38
TXN000490,2024-08-26,PRD019,CUST0141,3,126.4,West,Sarah Wilson,Credit Card,379.2000000000001,Richard,Lopez,susan.rodriguez@email.com,(377) 371-4471,Houston,IL,2023-12-18,Basic,48,5297.99,Kitchen Appliances A,Home & Garden,Kitchen Appliances,54.05,214.47,23.0,Supplier A,1.38,True,74.8
TXN000593,2024-08-26,PRD029,CUST0108,7,440.47,Central,John Smith,Credit Card,3083.29,Susan,Moore,daniel.taylor@email.com,(921) 231-8066,Houston,GA,2023-02-12,Basic,26,8136.89,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000922,2024-08-26,PRD041,CUST0194,5,371.38,North,Mary Johnson,Credit Card,1856.9,Daniel,Lee,daniel.rodriguez@email.com,(458) 822-6004,San Antonio,NC,2022-03-17,Standard,17,5323.12,Women's Wear A,Clothing,Women's Wear,173.28,310.36,354.0,Supplier B,1.44,True,44.17
TXN000414,2024-08-26,PRD032,CUST0103,1,347.84,East,Mary Johnson,Debit Card,347.84,Linda,Smith,john.smith@email.com,(526) 467-2715,New York,NY,2023-01-16,Premium,46,4941.58,Fiction B,Books,Fiction,10.86,187.24,324.0,Supplier C,2.78,True,94.2
TXN000555,2024-08-26,PRD009,CUST0021,1,78.43,Central,John Smith,Wire Transfer,78.43,Elizabeth,Martin,jessica.rodriguez@email.com,(466) 378-1509,Chicago,PA,2023-06-23,Premium,16,7774.82,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000741,2024-08-27,PRD050,CUST0120,6,237.95,South,Jennifer Davis,Credit Card,1427.6999999999998,Sarah,Williams,christopher.thompson@email.com,(411) 374-5781,Dallas,GA,2023-03-27,Basic,1,607.51,,,,,,,,,,
TXN000104,2024-08-27,PRD034,CUST0127,1,46.82,Central,David Lee,Debit Card,46.82,John,Davis,karen.martin@email.com,(656) 245-5313,Dallas,IL,2023-08-22,Basic,22,1945.56,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000190,2024-08-27,PRD028,CUST0029,3,150.75,North,David Lee,Cash,452.25,Susan,Miller,joseph.smith@email.com,(276) 222-2056,Chicago,FL,2023-02-08,Basic,17,6291.79,Athletic Wear B,Sports,Athletic Wear,23.97,281.31,422.0,Supplier A,3.98,True,91.48
TXN000978,2024-08-27,PRD011,CUST0024,6,235.66,East,Sarah Wilson,Credit Card,1413.96,Robert,Jackson,charles.jones@email.com,(343) 324-1195,Houston,GA,2023-04-30,Standard,21,2000.96,Camera A,Electronics,Camera,350.91,428.34,184.0,Supplier C,2.19,True,18.08
TXN000515,2024-08-27,PRD038,CUST0145,1,175.13,East,Robert Garcia,Credit Card,175.13,James,Moore,john.thomas@email.com,(809) 464-6238,New York,IL,2023-12-14,Basic,14,1322.15,Children's Books B,Books,Children's Books,216.84,38.56,478.0,Supplier D,4.21,False,-462.34
TXN000348,2024-08-28,PRD002,CUST0074,8,144.37,Central,David Lee,Credit Card,1154.96,Linda,Lopez,patricia.jackson@email.com,(573) 274-7120,Dallas,PA,2023-02-21,Standard,23,1700.78,Laptop B,Electronics,Laptop,183.28,74.94,129.0,Supplier D,3.54,True,-144.57
TXN000538,2024-08-28,PRD034,CUST0121,3,69.83,North,John Smith,Cash,209.49,Mary,Jackson,christopher.williams@email.com,(283) 684-2892,San Jose,FL,2023-06-01,Standard,49,4078.58,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000768,2024-08-28,PRD003,CUST0098,2,414.77,East,Lisa Martinez,PayPal,829.54,Nancy,Hernandez,charles.wilson@email.com,(587) 559-9946,Dallas,IL,2022-11-04,Standard,40,9200.16,Smartphone A,Electronics,Smartphone,281.12,320.7,154.0,Supplier D,3.34,True,12.34
TXN000760,2024-08-28,PRD009,CUST0149,4,464.23,East,Sarah Wilson,Cash,1856.92,Thomas,Lee,jennifer.lopez@email.com,(732) 669-1202,Chicago,GA,2023-04-22,Standard,46,9775.11,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000717,2024-08-28,PRD005,CUST0192,4,144.34,South,John Smith,Credit Card,577.36,Elizabeth,Johnson,susan.thomas@email.com,(685) 335-3837,Phoenix,NC,2023-11-24,Basic,2,7220.53,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000876,2024-08-28,PRD021,CUST0003,8,402.75,Central,John Smith,Cash,3222.0,David,Taylor,jessica.jones@email.com,(645) 878-3141,Philadelphia,FL,2022-05-03,Standard,8,5515.75,Bedding A,Home & Garden,Bedding,212.45,348.8,316.0,Supplier A,2.22,True,39.09
TXN000674,2024-08-28,PRD036,CUST0144,5,443.26,South,Lisa Martinez,PayPal,2216.3,Patricia,Anderson,charles.lee@email.com,(406) 842-3422,Houston,NY,2023-06-20,Standard,38,4522.59,Educational B,Books,Educational,28.14,322.12,344.0,Supplier A,3.88,False,91.26
TXN000996,2024-08-29,PRD035,CUST0007,8,275.7,Central,Sarah Wilson,Debit Card,2205.6,Susan,Hernandez,joseph.williams@email.com,(439) 276-4321,Chicago,IL,2022-01-31,Standard,37,494.13,Educational A,Books,Educational,94.08,414.91,97.0,Supplier C,0.63,False,77.33
TXN000824,2024-08-29,PRD011,CUST0002,4,258.01,North,Jennifer Davis,Credit Card,1032.04,Karen,Davis,nancy.gonzalez@email.com,(276) 806-2020,San Antonio,TX,2022-03-10,Standard,14,1642.16,Camera A,Electronics,Camera,350.91,428.34,184.0,Supplier C,2.19,True,18.08
TXN000635,2024-08-30,PRD006,CUST0134,9,105.93,East,Lisa Martinez,Cash,953.37,Christopher,Moore,jennifer.thomas@email.com,(735) 628-9773,Houston,NY,2022-08-31,Standard,29,2238.71,Tablet B,Electronics,Tablet,334.28,486.96,183.0,Supplier D,1.55,True,31.35
TXN000179,2024-08-30,PRD021,CUST0131,4,245.14,South,Robert Garcia,Credit Card,980.56,Nancy,Anderson,patricia.smith@email.com,(287) 884-6632,San Antonio,PA,2022-10-19,Standard,22,2989.92,Bedding A,Home & Garden,Bedding,212.45,348.8,316.0,Supplier A,2.22,True,39.09
TXN000181,2024-08-30,PRD017,CUST0126,6,438.1,North,Jennifer Davis,Credit Card,2628.6000000000004,Christopher,Rodriguez,patricia.anderson@email.com,(590) 578-4056,New York,IL,2023-10-03,Standard,19,6383.97,Decor A,Home & Garden,Decor,322.88,344.02,92.0,Supplier D,3.92,True,6.14
